idCanzone;Parola;Count_other;Count_total;t_freq;id_freq;TF;IDF;TFIDF;STATO
1;god;49;111;27.0;0.122807017544;0.380281690141;0.903089986992;0.343428586603;PRESO
1;rise;24;41;1.0;0.0601503759398;0.0140845070423;1.20411998266;0.0169594363754;NON-PRESO
1;darkest;3;5;1.0;0.00751879699248;0.0140845070423;2.12385164097;0.0299134033939;NON-PRESO
1;hour;25;41;1.0;0.062656641604;0.0140845070423;1.17609125906;0.0165646656205;NON-PRESO
1;circumst;4;5;1.0;0.0100250626566;0.0140845070423;1.9956351946;0.0281075379521;NON-PRESO
1;god;49;111;27.0;0.122807017544;0.380281690141;0.903089986992;0.343428586603;PRESO
1;heaven;24;47;1.0;0.0601503759398;0.0140845070423;1.20411998266;0.0169594363754;NON-PRESO
1;god;49;111;27.0;0.122807017544;0.380281690141;0.903089986992;0.343428586603;PRESO
1;sight;10;12;1.0;0.0250626566416;0.0140845070423;1.59106460703;0.0224093606623;NON-PRESO
1;god;49;111;27.0;0.122807017544;0.380281690141;0.903089986992;0.343428586603;PRESO
1;walk;97;176;1.0;0.243107769424;0.0140845070423;0.602059991328;0.00847971818772;NON-PRESO
1;mile;20;49;1.0;0.0501253132832;0.0140845070423;1.27875360095;0.0180106140979;NON-PRESO
1;candlelight;0;1;1.0;0.0;0.0140845070423;0;0.0;NON-PRESO
1;god;49;111;27.0;0.122807017544;0.380281690141;0.903089986992;0.343428586603;PRESO
2;spell;8;10;2.0;0.0200501253133;0.030303030303;1.69019608003;0.0512180630312;PRESO
2;shake;18;22;1.0;0.0451127819549;0.0151515151515;1.34242268082;0.0203397375882;NON-PRESO
2;spell;8;10;2.0;0.0200501253133;0.030303030303;1.69019608003;0.0512180630312;PRESO
2;knock;18;31;1.0;0.0451127819549;0.0151515151515;1.34242268082;0.0203397375882;NON-PRESO
2;load;7;8;1.0;0.0175438596491;0.0151515151515;1.75587485567;0.0266041644799;NON-PRESO
2;nake;8;9;1.0;0.0200501253133;0.0151515151515;1.69019608003;0.0256090315156;NON-PRESO
2;night;112;216;1.0;0.280701754386;0.0151515151515;0.47712125472;0.00722910991999;NON-PRESO
2;dream;55;99;1.0;0.137844611529;0.0151515151515;0.845098040014;0.0128045157578;NON-PRESO
2;explod;8;11;1.0;0.0200501253133;0.0151515151515;1.69019608003;0.0256090315156;NON-PRESO
2;notic;5;6;1.0;0.0125313283208;0.0151515151515;1.89762709129;0.0287519256256;NON-PRESO
2;light;53;94;1.0;0.132832080201;0.0151515151515;0.845098040014;0.0128045157578;NON-PRESO
2;stori;15;22;1.0;0.0375939849624;0.0151515151515;1.41497334797;0.0214389901208;NON-PRESO
2;nice;10;12;1.0;0.0250626566416;0.0151515151515;1.59106460703;0.0241070395004;NON-PRESO
2;read;20;25;1.0;0.0501253132832;0.0151515151515;1.27875360095;0.0193750545599;NON-PRESO
2;book;26;29;1.0;0.0651629072682;0.0151515151515;1.17609125906;0.0178195645311;NON-PRESO
2;reach;18;19;1.0;0.0451127819549;0.0151515151515;1.34242268082;0.0203397375882;NON-PRESO
2;hotel;9;10;1.0;0.0225563909774;0.0151515151515;1.64345267649;0.0249007981286;NON-PRESO
2;jam;2;3;1.0;0.00501253132832;0.0151515151515;2.29885307641;0.0348311072183;NON-PRESO
2;call;83;153;1.0;0.208020050125;0.0151515151515;0.602059991328;0.00912212108073;NON-PRESO
2;tomorrow;24;39;1.0;0.0601503759398;0.0151515151515;1.20411998266;0.0182442421615;NON-PRESO
2;phone;6;8;1.0;0.015037593985;0.0151515151515;1.81954393554;0.0275688475082;NON-PRESO
2;caught;8;10;1.0;0.0200501253133;0.0151515151515;1.69019608003;0.0256090315156;NON-PRESO
2;heaven;24;47;1.0;0.0601503759398;0.0151515151515;1.20411998266;0.0182442421615;NON-PRESO
2;hell;16;17;1.0;0.0401002506266;0.0151515151515;1.38021124171;0.0209122915411;NON-PRESO
2;surviv;5;6;1.0;0.0125313283208;0.0151515151515;1.89762709129;0.0287519256256;NON-PRESO
2;rid;2;3;1.0;0.00501253132832;0.0151515151515;2.29885307641;0.0348311072183;NON-PRESO
2;aliv;16;20;1.0;0.0401002506266;0.0151515151515;1.38021124171;0.0209122915411;NON-PRESO
2;morn;57;111;1.0;0.142857142857;0.0151515151515;0.845098040014;0.0128045157578;NON-PRESO
2;sound;25;32;1.0;0.062656641604;0.0151515151515;1.17609125906;0.0178195645311;NON-PRESO
2;bird;18;32;1.0;0.0451127819549;0.0151515151515;1.34242268082;0.0203397375882;NON-PRESO
2;stare;16;21;1.0;0.0401002506266;0.0151515151515;1.38021124171;0.0209122915411;NON-PRESO
2;pictur;13;17;1.0;0.0325814536341;0.0151515151515;1.47712125472;0.0223806250715;NON-PRESO
2;hear;79;124;1.0;0.197994987469;0.0151515151515;0.698970004336;0.0105904546112;NON-PRESO
2;ring;34;56;1.0;0.0852130325815;0.0151515151515;1.04139268516;0.0157786770479;NON-PRESO
2;head;99;130;2.0;0.248120300752;0.030303030303;0.602059991328;0.0182442421615;PRESO
2;bell;27;49;1.0;0.0676691729323;0.0151515151515;1.14612803568;0.0173655762982;NON-PRESO
2;break;42;61;2.0;0.105263157895;0.030303030303;0.954242509439;0.02891643968;PRESO
2;hurt;26;39;1.0;0.0651629072682;0.0151515151515;1.17609125906;0.0178195645311;NON-PRESO
2;fire;45;53;1.0;0.112781954887;0.0151515151515;0.903089986992;0.0136831816211;NON-PRESO
2;start;40;61;1.0;0.100250626566;0.0151515151515;0.954242509439;0.01445821984;NON-PRESO
2;hot;18;21;2.0;0.0451127819549;0.030303030303;1.34242268082;0.0406794751764;PRESO
2;handl;6;10;1.0;0.015037593985;0.0151515151515;1.81954393554;0.0275688475082;NON-PRESO
2;break;42;61;2.0;0.105263157895;0.030303030303;0.954242509439;0.02891643968;PRESO
2;vow;5;10;1.0;0.0125313283208;0.0151515151515;1.89762709129;0.0287519256256;NON-PRESO
2;trust;9;40;2.0;0.0225563909774;0.030303030303;1.64345267649;0.0498015962572;PRESO
2;trust;9;40;2.0;0.0225563909774;0.030303030303;1.64345267649;0.0498015962572;PRESO
2;turn;83;206;1.0;0.208020050125;0.0151515151515;0.602059991328;0.00912212108073;NON-PRESO
2;wipe;1;2;1.0;0.00250626566416;0.0151515151515;2.60097289569;0.0394086802377;NON-PRESO
2;eye;109;199;1.0;0.273182957393;0.0151515151515;0.47712125472;0.00722910991999;NON-PRESO
2;leav;82;116;1.0;0.205513784461;0.0151515151515;0.602059991328;0.00912212108073;NON-PRESO
2;kiss;31;36;1.0;0.077694235589;0.0151515151515;1.07918124605;0.0163512310007;NON-PRESO
2;goodby;14;18;1.0;0.0350877192982;0.0151515151515;1.44715803134;0.0219266368385;NON-PRESO
2;left;49;68;1.0;0.122807017544;0.0151515151515;0.903089986992;0.0136831816211;NON-PRESO
2;head;99;130;2.0;0.248120300752;0.030303030303;0.602059991328;0.0182442421615;PRESO
2;time;159;363;1.0;0.398496240602;0.0151515151515;0.301029995664;0.00456106054036;NON-PRESO
2;dead;49;89;2.0;0.122807017544;0.030303030303;0.903089986992;0.0273663632422;PRESO
2;buri;21;24;1.0;0.0526315789474;0.0151515151515;1.27875360095;0.0193750545599;NON-PRESO
2;dead;49;89;2.0;0.122807017544;0.030303030303;0.903089986992;0.0273663632422;PRESO
2;desert;7;12;1.0;0.0175438596491;0.0151515151515;1.75587485567;0.0266041644799;NON-PRESO
2;hot;18;21;2.0;0.0451127819549;0.030303030303;1.34242268082;0.0406794751764;PRESO
2;mountain;21;29;1.0;0.0526315789474;0.0151515151515;1.27875360095;0.0193750545599;NON-PRESO
2;curs;11;13;1.0;0.0275689223058;0.0151515151515;1.55630250077;0.0235803409207;NON-PRESO
2;pray;17;21;1.0;0.0426065162907;0.0151515151515;1.36172783602;0.0206322399397;NON-PRESO
2;die;82;140;1.0;0.205513784461;0.0151515151515;0.602059991328;0.00912212108073;NON-PRESO
2;thirst;3;4;1.0;0.00751879699248;0.0151515151515;2.12385164097;0.0321795703177;NON-PRESO
2;feet;43;54;1.0;0.107769423559;0.0151515151515;0.954242509439;0.01445821984;NON-PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;rain;40;73;7.0;0.100250626566;0.0330188679245;0.954242509439;0.0315080073871;PRESO
3;fall;64;121;7.0;0.160401002506;0.0330188679245;0.778151250384;0.0256936733617;PRESO
3;eye;109;199;5.0;0.273182957393;0.0235849056604;0.47712125472;0.0112528597811;PRESO
3;son;15;36;5.0;0.0375939849624;0.0235849056604;1.41497334797;0.0333720129238;PRESO
3;darl;15;28;5.0;0.0375939849624;0.0235849056604;1.41497334797;0.0333720129238;PRESO
3;young;29;58;9.0;0.0726817042607;0.0424528301887;1.11394335231;0.0472900479753;PRESO
3;stumbl;6;9;1.0;0.015037593985;0.00471698113208;1.81954393554;0.00858275441293;NON-PRESO
3;side;39;58;1.0;0.0977443609023;0.00471698113208;1.0;0.00471698113208;NON-PRESO
3;twelv;4;5;1.0;0.0100250626566;0.00471698113208;1.9956351946;0.00941337355942;NON-PRESO
3;misti;0;1;1.0;0.0;0.00471698113208;0;0.0;NON-PRESO
3;mountain;21;29;2.0;0.0526315789474;0.00943396226415;1.27875360095;0.0120637132165;PRESO
3;walk;97;176;3.0;0.243107769424;0.0141509433962;0.602059991328;0.00851971685841;PRESO
3;crawl;15;19;1.0;0.0375939849624;0.00471698113208;1.41497334797;0.00667440258477;NON-PRESO
3;crook;3;5;1.0;0.00751879699248;0.00471698113208;2.12385164097;0.0100181681178;NON-PRESO
3;highway;19;44;2.0;0.047619047619;0.00943396226415;1.32221929473;0.0124737669315;PRESO
3;step;34;53;1.0;0.0852130325815;0.00471698113208;1.04139268516;0.00491222964697;NON-PRESO
3;middl;7;9;1.0;0.0175438596491;0.00471698113208;1.75587485567;0.00828242856449;NON-PRESO
3;sad;26;45;1.0;0.0651629072682;0.00471698113208;1.17609125906;0.00554760027856;NON-PRESO
3;forest;1;3;2.0;0.00250626566416;0.00943396226415;2.60097289569;0.024537480148;PRESO
3;front;14;16;1.0;0.0350877192982;0.00471698113208;1.44715803134;0.00682621712897;NON-PRESO
3;dozen;0;1;1.0;0.0;0.00471698113208;0;0.0;NON-PRESO
3;dead;49;89;2.0;0.122807017544;0.00943396226415;0.903089986992;0.00851971685841;PRESO
3;ocean;10;15;2.0;0.0250626566416;0.00943396226415;1.59106460703;0.0150100434625;PRESO
3;ten;21;41;3.0;0.0526315789474;0.0141509433962;1.27875360095;0.0180955698248;PRESO
3;mile;20;49;1.0;0.0501253132832;0.00471698113208;1.27875360095;0.00603185660827;NON-PRESO
3;mouth;17;21;1.0;0.0426065162907;0.00471698113208;1.36172783602;0.00642324450952;NON-PRESO
3;graveyard;5;7;1.0;0.0125313283208;0.00471698113208;1.89762709129;0.00895107118533;NON-PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;rain;40;73;7.0;0.100250626566;0.0330188679245;0.954242509439;0.0315080073871;PRESO
3;fall;64;121;7.0;0.160401002506;0.0330188679245;0.778151250384;0.0256936733617;PRESO
3;eye;109;199;5.0;0.273182957393;0.0235849056604;0.47712125472;0.0112528597811;PRESO
3;son;15;36;5.0;0.0375939849624;0.0235849056604;1.41497334797;0.0333720129238;PRESO
3;darl;15;28;5.0;0.0375939849624;0.0235849056604;1.41497334797;0.0333720129238;PRESO
3;young;29;58;9.0;0.0726817042607;0.0424528301887;1.11394335231;0.0472900479753;PRESO
3;newborn;2;3;1.0;0.00501253132832;0.00471698113208;2.29885307641;0.0108436465868;NON-PRESO
3;wild;16;19;1.0;0.0401002506266;0.00471698113208;1.38021124171;0.00651043038543;NON-PRESO
3;wolv;1;2;1.0;0.00250626566416;0.00471698113208;2.60097289569;0.012268740074;NON-PRESO
3;highway;19;44;2.0;0.047619047619;0.00943396226415;1.32221929473;0.0124737669315;PRESO
3;diamond;14;30;1.0;0.0350877192982;0.00471698113208;1.44715803134;0.00682621712897;NON-PRESO
3;black;41;75;3.0;0.102756892231;0.0141509433962;0.954242509439;0.0135034317373;PRESO
3;branch;4;5;1.0;0.0100250626566;0.00471698113208;1.9956351946;0.00941337355942;NON-PRESO
3;blood;29;54;1.0;0.0726817042607;0.00471698113208;1.11394335231;0.00525444977503;NON-PRESO
3;drip;2;3;1.0;0.00501253132832;0.00471698113208;2.29885307641;0.0108436465868;NON-PRESO
3;room;43;55;1.0;0.107769423559;0.00471698113208;0.954242509439;0.00450114391245;NON-PRESO
3;full;26;32;1.0;0.0651629072682;0.00471698113208;1.17609125906;0.00554760027856;NON-PRESO
3;men;45;74;1.0;0.112781954887;0.00471698113208;0.903089986992;0.00425985842921;NON-PRESO
3;hammer;4;5;1.0;0.0100250626566;0.00471698113208;1.9956351946;0.00941337355942;NON-PRESO
3;bleed;9;12;1.0;0.0225563909774;0.00471698113208;1.64345267649;0.00775213526644;NON-PRESO
3;white;34;51;2.0;0.0852130325815;0.00943396226415;1.04139268516;0.00982445929395;PRESO
3;ladder;2;3;1.0;0.00501253132832;0.00471698113208;2.29885307641;0.0108436465868;NON-PRESO
3;cover;18;19;1.0;0.0451127819549;0.00471698113208;1.34242268082;0.00633218245671;NON-PRESO
3;water;39;79;2.0;0.0977443609023;0.00943396226415;1.0;0.00943396226415;PRESO
3;ten;21;41;3.0;0.0526315789474;0.0141509433962;1.27875360095;0.0180955698248;PRESO
3;talker;0;1;1.0;0.0;0.00471698113208;0;0.0;NON-PRESO
3;tongu;15;18;1.0;0.0375939849624;0.00471698113208;1.41497334797;0.00667440258477;NON-PRESO
3;broken;27;64;1.0;0.0676691729323;0.00471698113208;1.14612803568;0.00540626431924;NON-PRESO
3;gun;29;35;1.0;0.0726817042607;0.00471698113208;1.11394335231;0.00525444977503;NON-PRESO
3;sharp;4;5;1.0;0.0100250626566;0.00471698113208;1.9956351946;0.00941337355942;NON-PRESO
3;sword;8;9;1.0;0.0200501253133;0.00471698113208;1.69019608003;0.007972623019;NON-PRESO
3;hand;107;166;3.0;0.268170426065;0.0141509433962;0.47712125472;0.00675171586867;PRESO
3;young;29;58;9.0;0.0726817042607;0.0424528301887;1.11394335231;0.0472900479753;PRESO
3;children;18;28;1.0;0.0451127819549;0.00471698113208;1.34242268082;0.00633218245671;NON-PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;rain;40;73;7.0;0.100250626566;0.0330188679245;0.954242509439;0.0315080073871;PRESO
3;fall;64;121;7.0;0.160401002506;0.0330188679245;0.778151250384;0.0256936733617;PRESO
3;hear;79;124;2.0;0.197994987469;0.00943396226415;0.698970004336;0.00659405664468;PRESO
3;eye;109;199;5.0;0.273182957393;0.0235849056604;0.47712125472;0.0112528597811;PRESO
3;son;15;36;5.0;0.0375939849624;0.0235849056604;1.41497334797;0.0333720129238;PRESO
3;hear;79;124;2.0;0.197994987469;0.00943396226415;0.698970004336;0.00659405664468;PRESO
3;darl;15;28;5.0;0.0375939849624;0.0235849056604;1.41497334797;0.0333720129238;PRESO
3;young;29;58;9.0;0.0726817042607;0.0424528301887;1.11394335231;0.0472900479753;PRESO
3;heard;41;66;8.0;0.102756892231;0.0377358490566;0.954242509439;0.0360091512996;PRESO
3;sound;25;32;2.0;0.062656641604;0.00943396226415;1.17609125906;0.0110952005571;PRESO
3;thunder;12;16;1.0;0.0300751879699;0.00471698113208;1.51851393988;0.0071628016032;NON-PRESO
3;roar;10;16;2.0;0.0250626566416;0.00943396226415;1.59106460703;0.0150100434625;PRESO
3;warn;9;13;1.0;0.0225563909774;0.00471698113208;1.64345267649;0.00775213526644;NON-PRESO
3;heard;41;66;8.0;0.102756892231;0.0377358490566;0.954242509439;0.0360091512996;PRESO
3;roar;10;16;2.0;0.0250626566416;0.00943396226415;1.59106460703;0.0150100434625;PRESO
3;wave;6;10;1.0;0.015037593985;0.00471698113208;1.81954393554;0.00858275441293;NON-PRESO
3;drown;6;10;1.0;0.015037593985;0.00471698113208;1.81954393554;0.00858275441293;NON-PRESO
3;heard;41;66;8.0;0.102756892231;0.0377358490566;0.954242509439;0.0360091512996;PRESO
3;drummer;2;5;1.0;0.00501253132832;0.00471698113208;2.29885307641;0.0108436465868;NON-PRESO
3;hand;107;166;3.0;0.268170426065;0.0141509433962;0.47712125472;0.00675171586867;PRESO
3;blaze;3;4;1.0;0.00751879699248;0.00471698113208;2.12385164097;0.0100181681178;NON-PRESO
3;heard;41;66;8.0;0.102756892231;0.0377358490566;0.954242509439;0.0360091512996;PRESO
3;ten;21;41;3.0;0.0526315789474;0.0141509433962;1.27875360095;0.0180955698248;PRESO
3;whisper;16;18;1.0;0.0401002506266;0.00471698113208;1.38021124171;0.00651043038543;NON-PRESO
3;listen;23;38;1.0;0.0576441102757;0.00471698113208;1.23044892138;0.00580400434612;NON-PRESO
3;heard;41;66;8.0;0.102756892231;0.0377358490566;0.954242509439;0.0360091512996;PRESO
3;person;11;13;1.0;0.0275689223058;0.00471698113208;1.55630250077;0.00734104953192;NON-PRESO
3;starv;3;4;1.0;0.00751879699248;0.00471698113208;2.12385164097;0.0100181681178;NON-PRESO
3;heard;41;66;8.0;0.102756892231;0.0377358490566;0.954242509439;0.0360091512996;PRESO
3;peopl;66;110;2.0;0.165413533835;0.00943396226415;0.778151250384;0.00734104953192;PRESO
3;laugh;23;30;1.0;0.0576441102757;0.00471698113208;1.23044892138;0.00580400434612;NON-PRESO
3;heard;41;66;8.0;0.102756892231;0.0377358490566;0.954242509439;0.0360091512996;PRESO
3;song;32;64;2.0;0.0802005012531;0.00943396226415;1.07918124605;0.0101809551514;PRESO
3;poet;3;4;1.0;0.00751879699248;0.00471698113208;2.12385164097;0.0100181681178;NON-PRESO
3;die;82;140;1.0;0.205513784461;0.00471698113208;0.602059991328;0.00283990561947;NON-PRESO
3;gutter;1;2;1.0;0.00250626566416;0.00471698113208;2.60097289569;0.012268740074;NON-PRESO
3;heard;41;66;8.0;0.102756892231;0.0377358490566;0.954242509439;0.0360091512996;PRESO
3;sound;25;32;2.0;0.062656641604;0.00943396226415;1.17609125906;0.0110952005571;PRESO
3;clown;4;5;1.0;0.0100250626566;0.00471698113208;1.9956351946;0.00941337355942;NON-PRESO
3;cri;55;123;1.0;0.137844611529;0.00471698113208;0.845098040014;0.0039863115095;NON-PRESO
3;alley;13;22;1.0;0.0325814536341;0.00471698113208;1.47712125472;0.0069675530883;NON-PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;hard;51;111;26.0;0.127819548872;0.122641509434;0.845098040014;0.103644099247;PRESO
3;rain;40;73;7.0;0.100250626566;0.0330188679245;0.954242509439;0.0315080073871;PRESO
3;fall;64;121;7.0;0.160401002506;0.0330188679245;0.778151250384;0.0256936733617;PRESO
3;meet;36;56;3.0;0.0902255639098;0.0141509433962;1.04139268516;0.0147366889409;PRESO
3;eye;109;199;5.0;0.273182957393;0.0235849056604;0.47712125472;0.0112528597811;PRESO
3;son;15;36;5.0;0.0375939849624;0.0235849056604;1.41497334797;0.0333720129238;PRESO
3;meet;36;56;3.0;0.0902255639098;0.0141509433962;1.04139268516;0.0147366889409;PRESO
3;darl;15;28;5.0;0.0375939849624;0.0235849056604;1.41497334797;0.0333720129238;PRESO
3;young;29;58;9.0;0.0726817042607;0.0424528301887;1.11394335231;0.0472900479753;PRESO
3;met;23;41;6.0;0.0576441102757;0.0283018867925;1.23044892138;0.0348240260767;PRESO
3;young;29;58;9.0;0.0726817042607;0.0424528301887;1.11394335231;0.0472900479753;PRESO
3;child;22;32;1.0;0.0551378446115;0.00471698113208;1.2552725051;0.00592109672219;NON-PRESO
3;dead;49;89;2.0;0.122807017544;0.00943396226415;0.903089986992;0.00851971685841;PRESO
3;poni;5;12;1.0;0.0125313283208;0.00471698113208;1.89762709129;0.00895107118533;NON-PRESO
3;met;23;41;6.0;0.0576441102757;0.0283018867925;1.23044892138;0.0348240260767;PRESO
3;white;34;51;2.0;0.0852130325815;0.00943396226415;1.04139268516;0.00982445929395;PRESO
3;walk;97;176;3.0;0.243107769424;0.0141509433962;0.602059991328;0.00851971685841;PRESO
3;black;41;75;3.0;0.102756892231;0.0141509433962;0.954242509439;0.0135034317373;PRESO
3;dog;32;43;1.0;0.0802005012531;0.00471698113208;1.07918124605;0.0050904775757;NON-PRESO
3;met;23;41;6.0;0.0576441102757;0.0283018867925;1.23044892138;0.0348240260767;PRESO
3;young;29;58;9.0;0.0726817042607;0.0424528301887;1.11394335231;0.0472900479753;PRESO
3;woman;47;102;1.0;0.117794486216;0.00471698113208;0.903089986992;0.00425985842921;NON-PRESO
3;bodi;18;21;1.0;0.0451127819549;0.00471698113208;1.34242268082;0.00633218245671;NON-PRESO
3;burn;33;42;1.0;0.0827067669173;0.00471698113208;1.07918124605;0.0050904775757;NON-PRESO
3;met;23;41;6.0;0.0576441102757;0.0283018867925;1.23044892138;0.0348240260767;PRESO
3;young;29;58;9.0;0.0726817042607;0.0424528301887;1.11394335231;0.0472900479753;PRESO
3;girl;54;108;1.0;0.135338345865;0.00471698113208;0.845098040014;0.0039863115095;NON-PRESO
